Ord_id,Prod_id,Ship_id,Cust_id,Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin
116,8,158,80,436.05,0.09,15,-92.58,4,0.75
116,3,157,80,114.12,0.05,30,15.73,1.49,0.38
40,2,53,31,239.03,0.01,3,-68.22,4.5,0.55
40,3,52,31,384.33,0.1,7,87.68,1.49,0.38
5329,3,7441,1784,86.64,0.09,21,-73.07,5.26,0.38
5323,6,7435,1784,112.81,0.02,16,-85.23,9.17,0.37
5282,3,7374,1784,314,0.07,47,-66.04,5.27,0.36
5299,6,7397,1784,277.58,0.08,39,-276.88,11.15,0.37
5299,11,7398,1784,4887.14,0.08,12,-694.33,110.2,0.67
5271,17,7359,1784,896.49,0,4,-452.27,14.7,0.59
5282,7,7374,1784,155.54,0.09,50,15.66,1.35,0.4
5334,2,7447,1784,118.51,0.03,21,-948.71,49,0.56
5299,4,7399,1784,7195.2585,0.09,44,1698.16,8.08,0.59
5306,10,7410,1784,446.05,0.09,3,-271.26,53.48,0.65
631,6,864,211,204.49,0.05,30,-142.3,8.73,0.37
635,11,868,211,986.272,0.02,16,-647.14,69,0.68
600,4,821,211,606.56,0.04,15,20.23,4.99,0.56
655,6,895,211,295.37,0.04,50,-97.23,5.46,0.36
627,2,857,211,285.08,0.08,7,2.3,5.33,0.57
611,6,835,211,176.1,0.09,27,-75.71,6.18,0.39
667,1,913,211,7036.11,0,43,1268.65,19.99,0.66
600,6,820,211,49.55,0.06,6,-20.33,7.64,0.36
4330,4,6037,1451,312.035,0.05,17,-55.94,0.99,0.83
4318,1,6023,1451,433.31,0.05,18,-815.79,53.03,0.78
4263,9,5951,1451,40.79,0.02,3,-11.69,5.72,0.35
4263,6,5952,1451,524.25,0,16,124.18,8.74,0.4
1223,8,1690,470,288.55,0.03,37,-133.7,5.53,0.69
1226,4,1693,470,1297.4485,0.04,18,4.21,10.78,0.58
1254,6,1733,470,150.13,0.09,13,1.73,4.86,0.38
1415,1,1954,510,396.69,0.09,12,-18.45,8.74,0.61
1337,6,1839,510,225.21,0.06,38,-66.16,5.2,0.36
1532,4,2119,510,1491.8265,0.1,28,124.83,8.99,0.56
1415,8,1952,510,4598.73,0.04,45,1049.45,19.99,0.5
1429,16,1976,510,539.06,0.05,42,-123.07,4.59,0.82
1337,5,1838,510,75.72,0.02,7,20.29,6.02,0.48
1415,5,1953,510,2673.08,0.01,45,-1363.12,52.2,0.72
4801,5,6693,1661,11.7,0,1,-8.06,5.57,0.41
4388,8,6118,1501,448.23,0.01,26,110.6,4,0.37
2489,4,3410,925,519.9535,0,9,-107.99,5.92,0.55
2510,4,3439,925,1940.21,0.09,12,-215.34,4.2,0.59
2510,13,3439,925,1717.21,0.08,44,176.13,8.99,0.59
2327,8,3194,925,125.85,0.09,25,-89.25,4.62,0.64
2519,13,3451,925,80,0.03,13,10.96,1.2,0.55
2498,1,3424,925,670.03,0.01,10,-326.47,35,0.8
2489,6,3410,925,63.61,0.01,6,7.59,2.06,0.39
2519,1,3452,925,137.42,0.04,8,-24.86,6.25,0.58
2489,4,3411,925,5636.3075,0.04,41,1595.67,8.99,0.58
2509,11,3438,981,1392.77,0,42,-1981.55,45.51,0.65
2429,9,3335,965,53.66,0.09,5,5.69,1.39,0.35
2540,5,3478,965,1020.88,0.08,47,173.94,8.99,0.44
2471,16,3386,965,90.93,0.05,43,-72.5,2.56,0.55
2471,13,3386,965,125.95,0,10,15.73,2.36,0.55
2413,11,3311,965,7981.2,0.02,21,-592.52,85.63,0.74
2415,7,3313,965,60.64,0.05,31,-66.62,2.58,0.82
2471,5,3385,965,129.5,0.02,6,65.49,6.68,0.53
2517,11,3447,965,5407.9,0.01,35,-352.79,46.2,0.69
2471,3,3384,965,61.43,0.09,9,-42.98,7.78,0.37
155,8,209,98,251.75,0.07,31,22.46,1.99,0.52
155,15,208,98,795.74,0,22,-127.39,19.19,0.58
18,13,25,16,67.24,0.06,23,4.9,0.93,0.54
33,4,43,16,4253.009,0.01,30,1115.69,8.99,0.58
33,12,44,16,187.83,0.03,50,85.96,0.5,0.37
33,6,45,16,49.59,0.07,3,-8.38,6.47,0.38
34,3,46,16,59.38,0.1,7,-3.05,2.99,0.39
33,4,43,16,1210.0515,0.04,11,-104.25,7.69,0.58
5343,17,7461,1772,1582.47,0.05,13,-205.02,56.14,0.39
5252,4,7333,1772,584.511,0.05,33,-95.98,3.3,0.81
5288,8,7382,1772,466.28,0,15,92.7,1.99,0.5
5288,3,7382,1772,260.51,0.03,34,-127.52,7.72,0.38
5256,13,7339,1772,56.73,0.09,12,8.33,0.71,0.52
5296,3,7392,1772,68.5,0.07,24,2.69,1.49,0.36
5273,12,7362,1772,160.68,0.08,30,77.75,0.49,0.39
5272,1,7361,1776,3668.6,0.07,24,993.15,7.07,0.59
5272,6,7360,1776,107.12,0.08,2,-54.87,4.86,0.36
5310,6,7414,1776,134.33,0.07,43,25.02,1.14,0.4
5310,13,7415,1776,70.32,0.08,19,-56.07,4.17,0.59
5272,6,7361,1776,676.24,0.05,25,219.78,5.86,0.39
5257,5,7340,1776,157.03,0.07,7,13.21,5.08,0.41
5309,4,7413,1776,984.6315,0,20,-129.14,5,0.8
1127,3,1554,434,136.85,0.01,14,-4.43,5.6,0.36
1127,5,1554,434,12.74,0.05,1,-11.39,4.95,0.41
1110,3,1533,430,1935.25,0.04,29,652.19,11.55,0.38
1110,1,1534,430,5423.58,0.01,42,1361.56,19.99,0.59
1110,13,1533,430,278.5,0.1,13,-6.23,5.53,0.59
1924,5,2636,707,315.27,0.08,3,278.6,13.99,0.65
1933,1,2649,707,69.57,0.05,8,-36.06,6.5,0.59
2228,6,3029,858,230.23,0.06,50,-150.93,5.74,0.4
1924,13,2636,858,82.64,0.1,12,0.35,2.35,0.47
3858,15,5348,1346,1801.95,0.03,28,-182.07,32.41,0.56
3848,4,5335,1346,2660.6105,0.03,46,618.07,8.99,0.56
3860,6,5351,1346,210.9,0.03,32,-62.46,5.74,0.37
4367,8,6088,1489,757.91,0.02,23,-16.05,4,0.74
4367,10,6087,1489,6403.39,0.01,48,-824.15,54.74,0.69
5289,6,7384,1789,552.08,0,14,203.24,5.08,0.38
5289,10,7383,1789,477.39,0.02,5,-211.36,55.81,0.6
551,6,748,200,65.81,0.01,9,-15.44,5.19,0.37
578,3,785,200,733.92,0.03,26,302.8,1.49,0.38
550,13,747,200,102.95,0.06,30,-175.86,7.49,0.54
578,2,785,200,286.07,0.07,25,-35.94,4.98,0.58
557,2,756,200,6133.18,0.06,23,1243.17,23.19,0.59
578,8,785,200,99.11,0.01,6,-12.46,1.99,0.42
142,8,191,51,2689.48,0.04,27,399.93,19.99,0.5
142,8,190,51,17.19,0,1,-35.34,1.99,0.49
306,3,411,51,241.1,0.07,41,-243.24,8.49,0.39
67,6,91,51,400.57,0.05,20,93.36,5.77,0.38
306,5,412,51,491.93,0.04,49,-53.62,6.22,0.55
142,6,191,51,15.31,0.01,2,-8.15,4.86,0.38
4907,6,6844,207,172.04,0.05,25,-85.11,7.37,0.37
4892,4,6824,207,460.5895,0.02,8,-171.2,8.99,0.56
595,5,813,207,390.2,0.02,26,45,7.4,0.48
4847,5,6765,207,342.97,0.09,40,-131.63,8.54,0.43
661,5,903,207,1282.49,0.07,32,154.74,14.45,0.57
595,2,812,207,1222.68,0.06,21,300.97,3.99,0.57
679,6,929,227,29.31,0,2,-12.78,5.43,0.36
4857,17,6777,227,19100.45,0,40,6839.95,14.7,0.56
4909,2,6846,227,2180.23,0.05,37,660.25,3.5,0.57
679,6,929,227,80.26,0.06,11,-22.55,5.66,0.37
4922,4,6866,1680,4072.8175,0.1,45,897.36,3,0.59
4926,6,6871,1680,248.76,0.1,13,35.09,5.77,0.38
4870,7,6797,1680,78.51,0.09,36,-10.06,1.38,0.44
4935,4,6886,1680,2292.1015,0.02,21,398.36,3,0.59
4935,3,6885,1680,227.5,0.01,37,-256.52,9.92,0.38
4943,5,6896,1680,314.96,0.1,18,153.48,3.77,0.39
4941,14,6892,1680,6034.68,0.06,12,-517.08,24.49,0.36
4900,1,6834,1680,6995.56,0.07,26,-286.58,35,0.8
4865,8,6788,1680,1400.1,0.03,36,88.68,4,0.7
4944,3,6897,1680,120.15,0,40,11.32,1.49,0.36
4930,8,6879,1680,649.46,0.01,40,189.04,4,0.37
4926,11,6872,1680,10984.05,0.06,43,785.63,66.67,0.61
1592,17,2200,494,1673.53,0,32,524.73,10.17,0.37
1313,8,1809,494,341.36,0.09,41,-52.48,3.62,0.61
1386,10,1913,494,1992.45,0.05,40,-1609.92,54.11,0.69
1592,11,2201,494,7110.24,0.06,32,-536.17,69.64,0.72
4098,6,5710,1398,317.06,0.05,32,105.47,2.06,0.39
4012,12,5583,1381,66.09,0.09,23,13.71,0.99,0.36
4015,4,5589,1381,4617.336,0.09,46,978.35,7.69,0.58
4013,4,5585,1381,1753.958,0.06,31,382.39,5.92,0.55
4109,6,5724,1381,10.59,0.1,1,-4.31,2.15,0.4
4067,13,5673,1381,123.06,0.07,44,3.5,1.34,0.45
4082,4,5691,1381,586.619,0.06,20,83.07,1.1,0.55
4015,6,5589,1381,236.99,0.06,35,-95.79,6.74,0.37
4013,11,5584,1381,1597.37,0.02,10,-533.69,80.2,0.71
4101,5,5714,1381,524.25,0.06,23,152.31,8.99,0.41
1017,5,1407,384,433.44,0.1,29,147.46,3.73,0.46
1028,9,1421,384,407.17,0.04,36,-12.82,6.97,0.35
1028,11,1420,384,10006.28,0.1,36,-760.98,61.76,0.78
939,8,1300,304,1031.06,0.03,9,39.36,1.99,0.49
890,4,1225,304,1829.387,0.02,32,482.45,3.9,0.55
937,4,1296,304,7452.137,0.02,43,2028.36,5.99,0.59
919,13,1270,304,76.42,0.02,12,20.44,0.83,0.49
919,5,1267,304,451.32,0.04,42,1.16,5.16,0.57
919,2,1268,304,217.66,0.1,15,-24.91,6.75,0.52
881,9,1210,304,430.88,0.05,40,39,5.25,0.36
890,13,1224,304,129.44,0.02,46,-5.54,1.3,0.59
919,2,1269,304,1374.67,0.08,5,-126.34,23.19,0.59
4836,4,6742,1669,4509.3775,0.01,44,1426.26,5.26,0.57
4858,8,6778,1669,371.95,0.07,47,-87.4,2.83,0.77
4854,3,6774,1669,44.45,0.01,2,-17.46,1.49,0.35
2897,8,6825,1669,813.41,0.09,31,284.65,1.99,0.4
4852,11,6772,1669,2665.64,0.1,10,-107.49,35.67,0.66
4936,8,6887,1669,206.34,0.04,24,-38.23,3.62,0.61
4917,9,6857,1669,157.49,0.02,14,62.54,1.39,0.35
4948,17,6904,1669,6776.92,0,21,1395.02,26.53,0.56
2897,15,3998,1052,897.42,0.08,35,127.17,5.3,NA
2873,2,3957,1052,451.44,0.1,6,-35.19,13.99,0.52
2859,12,3935,1052,116.37,0.04,27,57.63,0.5,0.38
2848,8,3919,1052,1379.34,0.04,33,-470.85,19.99,0.77
2873,16,3957,1052,138.55,0.03,16,0.9,2.64,0.59
2897,5,3998,1052,306.02,0.08,27,-6.7,6.2,0.52
2848,5,3920,1052,168.25,0.09,6,101.78,6.93,0.49
4918,6,6860,1675,156.5,0.01,23,-49.6,6,0.37
4888,8,6819,1675,877.81,0.02,17,-44.4,19.99,0.45
4844,8,6762,1675,255.74,0.07,30,37.09,1.99,0.49
4889,4,6820,1675,90.9415,0.05,5,-109.42,3.3,0.81
4841,10,6750,1675,11764.25,0.04,13,2322.44,44.55,0.62
4841,5,6751,1675,25.17,0.09,4,5.88,5.26,0.42
4918,14,6858,1675,10134.55,0.08,17,-597.21,24.49,0.37
4919,3,6861,1675,157.51,0.01,8,46.48,1.49,0.35
4919,13,6862,1675,97.78,0.09,33,-31.22,2.03,0.57
4841,6,6752,1675,208.47,0.01,29,-125.6,8.74,0.36
4856,12,6776,1675,29.79,0.01,10,3.76,0.99,0.36
4918,5,6859,1675,1765.64,0.08,46,108.65,14.45,0.57
4849,5,6767,1675,79.68,0.06,10,18.24,3.68,0.52
3439,12,7156,1727,125.33,0.06,37,58.5,0.5,0.37
3439,2,7155,1727,9362.73,0,39,2766.29,19.99,0.59
5085,13,7100,1727,108.15,0.09,41,7.57,0.7,0.56
3515,8,4867,1250,45.24,0.01,8,-42.12,4.62,0.64
3450,8,4783,1250,157.42,0.05,9,-18.68,1.99,0.45
3439,7,4767,1250,99.65,0.01,37,27,0.8,0.39
3515,13,4868,1250,148.05,0.08,7,-45.94,8.99,0.59
3450,15,4782,1250,601.57,0.09,10,-247.25,30,0.7
3517,6,4870,1257,1638.2,0.1,31,471.22,13.88,0.36
3517,3,4870,1257,154.62,0.04,27,-118.6,6.98,0.39
2571,10,3521,989,6130.9,0.03,35,583.15,35.89,0.66
2571,4,3522,989,193.205,0,10,-52.24,4.81,0.58
2578,1,3532,992,840.04,0.04,47,-131.27,9.47,0.59
2657,4,3635,992,474.793,0.09,5,-407.26,2.5,0.58
2698,1,3694,992,4322.26,0.07,26,-618.95,35,0.85
2804,4,3859,992,664.989,0.04,21,170.46,5.99,0.38
2698,5,3693,992,1818.76,0.02,39,843.12,6.77,0.44
2654,6,3631,992,495.1,0.04,9,110.36,10.75,0.36
2577,15,3531,992,5437.92,0,33,-684.57,60.2,0.77
2671,3,3658,992,7406.49,0.03,4,701.22,19.99,0.36
2681,13,3670,992,6.75,0.08,1,-2.31,1,0.38
2681,13,3670,992,856.45,0.03,43,265.1,4.1,0.44
2826,3,3888,992,273.44,0.01,11,-35.62,15.1,0.38
2671,6,3659,992,350.01,0.04,50,-133.43,6.93,0.37
2699,11,3695,1032,1251.18,0.05,37,-1756.44,45.51,0.65
1371,1,1889,528,883.15,0.01,39,-1148.19,35,0.84
1432,8,1982,528,3596.36,0,47,326.25,12.14,0.67
1452,4,2006,528,4587.926,0.1,30,687.41,4.2,0.6
1371,6,1889,528,81.43,0.08,12,-44.66,7.03,0.37
1452,4,2007,528,4541.924,0.01,42,1222.14,8.08,0.57
3563,6,4933,1275,200.24,0,30,-59.85,5.84,0.37
3557,6,4925,1275,169.48,0.03,17,48.55,2.27,0.36
3579,8,4955,1272,58.63,0,3,-40.86,1.99,0.45
3546,17,4909,1272,3449.26,0.1,46,252.77,30.06,0.4
3579,1,4956,1272,94.99,0.06,13,-106.29,9.69,0.83
4291,4,5986,1439,3492.6585,0.08,49,1181.81,0.99,0.55
4242,5,5922,1439,885.23,0.03,21,78.98,18.98,0.57
4304,2,6007,1439,1055.98,0.07,48,204.58,5.94,0.5
4294,13,5991,1439,180.56,0.1,46,-15.79,1.6,0.58
4291,12,5985,1439,173.08,0.04,36,81.63,0.5,0.36
4292,6,5989,1439,102.61,0.09,20,-92.01,7.44,0.36
4292,9,5987,1439,453.09,0.09,13,107.74,6.66,0.4
4242,9,5921,1439,68.46,0.02,11,-22.48,5.3,0.35
4292,5,5988,1439,2758.22,0,15,966.81,13.99,0.75
4298,11,5999,1453,2844.64,0.03,17,16.47,60,0.55
4285,4,5979,1453,1506.8375,0.07,13,-75.01,4.2,0.59
4286,5,5980,1453,185.83,0.03,13,58.16,5,0.49
4316,17,6021,1453,5699.22,0.09,46,2812.63,13.99,0.38
4298,13,5998,1453,456.03,0.02,38,-61.61,5.81,0.6
1824,3,2518,629,215.31,0.09,14,-51.75,10.91,0.36
1839,7,2533,629,19.36,0.04,7,-1,0.7,0.83
1849,3,2543,629,25.09,0.07,2,-17.6,8.94,0.4
1999,3,2732,756,127.17,0.1,23,-108.13,6.98,0.39
2011,4,2750,756,324.3175,0.03,10,-169.74,5,0.85
2011,6,2749,756,61.5,0.09,16,-16.27,2.97,0.35
1999,15,4122,1099,2573.29,0.04,20,-896.94,70.2,0.74
2315,13,3172,859,39.13,0.1,23,-23.14,1.57,0.59
1839,4,3155,859,1204.5095,0.03,26,-221.25,5,0.83
2229,13,3030,859,13.71,0.03,3,-10.27,3.97,0.56
1999,10,4122,1502,2645.88,0.06,27,-1231.98,57.38,0.78
4390,7,6120,1502,40.85,0.09,16,6.46,0.8,0.39
641,12,875,212,116.56,0.04,23,50.66,0.49,0.39
662,4,906,212,5067.5725,0.09,50,1275.91,8.99,0.55
644,15,880,212,2722.85,0.08,24,-112.62,30,0.69
641,3,874,212,32.35,0.08,16,-63.19,4.79,0.37
602,10,824,212,3081.95,0.1,24,-662.8,54.74,0.69
674,8,921,212,604.38,0.09,22,167.58,1.99,0.4
654,3,894,212,53.14,0,8,-41.26,7.78,0.37
662,5,905,212,773.44,0.08,41,133.83,6.67,0.49
662,8,904,212,346.42,0.05,22,67.96,1.99,0.42
642,4,876,212,117.062,0.09,7,-63.7,0.99,0.57
644,6,881,212,851.52,0.08,19,307.64,5.86,0.37
663,15,907,212,2245.78,0.05,31,-432.46,30,0.73
662,6,906,212,881.84,0,43,153.8,9.03,0.37
602,3,823,212,113.75,0,25,-77.34,5.34,0.38
644,8,881,212,59.93,0.09,2,-147.81,4,0.75
674,4,922,212,2404.599,0.08,45,496.89,4.99,0.58
4869,3,6794,1682,43.23,0,9,-29.53,5.26,0.38
4946,6,6900,1682,236.19,0.06,36,-76.92,5.94,0.37
4904,6,6840,1682,109.29,0.08,21,-77.08,6.26,0.4
4946,6,6902,1682,854.14,0.01,45,94,9.03,0.37
4883,8,6813,1682,220.47,0.04,43,-135.16,4.62,0.64
4946,2,6900,1682,1811.55,0.09,24,512.69,0.99,0.57
4883,15,6813,1682,9312.52,0.01,41,3039.37,18.06,0.57
4904,1,6841,1682,2257.88,0.01,38,474.98,9.71,0.57
4946,1,6900,1682,159.5,0.09,5,-57.98,6.72,0.75
4901,4,6835,1682,1415.148,0.02,29,-64.94,5,0.8
4895,6,6828,1682,225.45,0.02,34,-193.39,9.54,0.37
4946,6,6901,1682,49.08,0.06,13,-0.31,1.93,0.35
1802,17,2495,611,799.98,0.04,9,15.36,14,0.36
1801,5,2494,611,461.55,0.09,14,-12,19.99,0.55
1842,3,2536,611,4115.74,0.1,36,1719.47,9.07,0.35
1802,11,2495,680,363.57,0.02,7,33.99,46.59,0.67
1935,2,2651,680,58.44,0.05,4,-7.04,4.5,0.59
1801,3,2731,680,418.82,0.02,48,-60.21,6.19,0.38
2839,17,3905,1048,14383.83,0.01,37,5050.1,12.06,0.56
2839,5,3904,1048,3491.06,0.09,27,921.7,24.49,0.59
2226,6,3026,857,20.16,0.06,2,-13.32,7.86,0.37
243,15,337,101,4273.8,0.06,36,-1775.83,70.2,0.74
164,8,221,101,538.22,0.01,48,-154.66,6.5,0.64
2,3,3,2,244.57,0.01,27,46.71,2.99,0.39
2,2,2,2,10123.02,0.07,49,457.81,68.02,0.58
2146,13,2927,783,190.99,0.1,21,-27.15,4.82,0.47
2155,4,2939,783,1094.9105,0.02,34,-112.12,5,0.85
2135,15,2913,783,14861.07,0.1,32,3408.29,26,0.6
2155,15,2937,783,4506.85,0.1,30,290.66,30,0.62
2135,3,2912,783,307.57,0,47,-72.3,5.19,0.38
2157,10,2941,783,1617.91,0.04,16,-159.21,35.84,0.62
2179,6,2969,783,725.8,0.01,47,327.45,1.97,0.39
2122,15,2898,783,12612.66,0.06,37,3325.03,39,0.55
2155,17,2938,783,2110.37,0,16,-14.42,56.14,0.39
2116,11,2892,783,8246.86,0.06,46,-433.29,29.21,0.74
2165,9,2951,783,561.06,0.07,49,-2.23,6.97,0.35
2165,1,2952,783,320.03,0,19,-43.22,8.78,0.57
2069,4,2832,783,2135.9735,0.07,40,239.4,8.99,0.59
2113,17,2889,805,3008.5,0.05,33,1101.9,14,0.36
2150,4,2932,805,2773.0315,0.04,38,897.87,0.99,0.55
2150,8,2931,805,157.85,0.01,18,10.74,1.99,0.52
2134,3,2911,805,165.09,0,10,-8.59,8.4,0.39
2118,4,2894,805,1260.2015,0.03,7,-523,8.99,0.6
2151,6,2933,805,304.65,0.1,14,24.2,8.32,0.39
2118,2,2894,805,1082.8,0.02,22,299.35,3.99,0.56
2141,11,2920,805,2638.79,0.1,37,54.23,89.3,0.69
4826,6,6725,1588,303.07,0.02,44,-238.45,9.68,0.36
4826,13,6724,1588,1661.8,0.07,48,202.68,13.89,0.41
4826,3,6724,1588,2168.05,0,5,416.02,19.99,0.35
4631,5,6450,1588,208.77,0.03,43,-144.24,5.72,0.47
4815,3,6710,1588,178.92,0.09,24,-56.11,6.16,0.35
4569,6,6357,1511,278.07,0.08,48,-71.45,4.96,0.36
4407,17,6143,1511,168.9,0.09,15,-16.19,6.24,0.36
4705,17,6566,1592,21320.58,0.09,27,5381.02,16.06,0.56
4771,15,6655,1592,6767.43,0.05,22,803.48,58.95,0.57
4635,3,6455,1592,141.2,0.05,21,-74.44,6.97,0.36
4720,6,6587,1592,793.85,0.01,21,308.53,5.08,0.38
70,3,94,54,339.81,0.05,8,79.59,2.99,0.39
43,8,2587,672,150.77,0.01,7,-72.23,4,0.68
51,9,67,34,751.77,0.05,50,353.2,1.39,0.38
43,16,56,34,9620.82,0.04,6,-1759.58,24.49,0.81
4536,1,6313,1551,238.76,0.1,2,-235.21,35,0.82
4634,1,6454,1591,628.33,0.09,48,-226.62,9.37,0.56
4634,15,6453,1591,1770.7,0.05,6,-448.25,57,0.78
2311,6,3167,908,143.29,0.05,29,-55.54,4.72,0.36
2302,8,3150,908,436.78,0.04,14,25.69,5.5,0.51
4333,1,6040,1458,528.5,0.04,33,-149.92,10.68,0.58
4333,5,6040,1458,184.86,0.09,25,-33.95,5.21,0.56
4333,6,6040,1458,267.85,0.04,44,-65.43,5.15,0.36
2114,8,2890,806,195.83,0.04,24,10.79,1.99,0.52
2186,3,2981,819,1024.31,0.03,31,174.72,12.62,0.37
956,16,1324,346,503.17,0.01,46,-10.21,4.68,0.59
975,16,1345,346,638.91,0.02,49,77.48,3.14,0.6
986,3,1360,363,77.57,0,19,-67.49,5.47,0.37
1026,17,1417,363,15602.93,0,48,4875.89,26.53,0.56
1022,4,1412,363,2011.6355,0.01,12,-53.69,3.99,0.59
293,4,395,78,64.0305,0.06,9,-58.34,5.03,0.6
114,15,155,78,3316.08,0.08,27,-514.32,30,0.78
131,1,178,78,817.18,0.1,16,103.38,5.08,0.59
131,5,177,78,1049.79,0.08,21,135.79,19.99,0.55
1240,8,1713,474,187.14,0.02,21,21.07,1.99,0.52
1240,8,1714,474,385.7,0,12,-109.91,6.5,0.79
1240,5,1715,474,1048.39,0.06,46,206.56,7.58,0.51
2054,4,2808,754,6618.457,0.1,40,1489.96,5.99,0.59
1998,11,2729,754,4212.752,0.06,18,-715.78,54.12,0.76
2988,14,4132,1105,9262.35,0.09,47,2787.59,24.49,0.46
2054,2,2808,828,2192.63,0.05,37,660.06,3.99,0.57
1998,8,2995,828,1003.71,0.01,33,-22.82,4,0.78
5187,17,7250,1746,15703.82,0.06,20,3055.72,16.06,0.56
5163,4,7215,1746,953.0455,0.02,31,298.47,5.99,0.38
5187,15,7249,1746,7789.63,0.08,40,1774.53,23.76,0.58
5154,15,7203,1746,1124.3,0.1,47,-335.22,14.36,0.6
5241,9,7320,1746,55.66,0.09,10,8.82,1.39,0.38
5178,3,7235,1746,42.29,0.06,17,-85.27,6.05,0.37
5154,4,7204,1746,2610.894,0,23,516.19,5.63,0.6
5142,5,7184,1746,17.06,0.09,2,-5.2,5.29,0.43
5142,15,7183,1746,10656.26,0.06,39,3116.54,24.49,NA
5187,7,7251,1746,140.69,0.06,31,-14.54,0.7,0.85
5240,11,7319,1746,246.2,0.04,3,-184.16,89.3,0.72
5154,12,7204,1746,43.57,0.09,11,6.7,0.99,0.39
5220,17,7293,1746,10994.74,0.09,30,3612.58,48.26,0.36
2747,6,3769,1017,18.81,0.08,2,-12.83,7.96,0.36
2666,4,3652,1017,2368.168,0,30,1181.3,1.25,0.39
2734,5,3750,1017,253.6,0.07,34,24.39,4,0.42
2623,2,3589,1017,187.92,0.08,46,-2149.8,49,0.56
2734,2,3749,1017,96.73,0.08,12,-83.65,9.23,0.58
2727,6,3738,1017,52.76,0.09,10,-49.53,7.44,0.36
1838,4,2532,642,1514.9635,0.02,26,310.19,4.99,0.57
1985,13,2713,748,22.19,0.01,6,-3.51,1.86,0.41
2035,11,2782,748,367.53,0.03,23,11.65,27.75,0.76
2218,13,4110,1086,13.53,0.07,1,-6.73,2.36,0.55
2218,4,3017,849,5008.761,0.04,49,1601.64,5.99,0.57
1838,8,3153,849,6943.94,0.01,46,608.9,4,0.79
2233,1,3034,849,173.97,0.03,12,-2.55,4.51,0.59
2364,5,3246,939,4629.67,0.04,45,2860.71,8.99,0.35
2385,16,3273,939,138.84,0,15,8.75,2.64,0.59
2522,6,3455,939,187.13,0.02,31,-60.83,5.46,0.36
2477,11,3394,939,20596.58,0.09,39,-1331.55,64.59,0.66
2375,3,3262,939,3581.52,0.07,3,-408.22,19.99,0.35
2375,12,3263,939,90.15,0.07,13,33.05,0.49,0.38
2348,12,3223,939,117.4,0.01,41,48.63,0.5,0.36
2492,9,3416,939,258.74,0.05,23,10.8,5.72,0.35
4243,8,5923,1440,229.35,0.08,46,-165.45,4.93,0.66
4307,16,6011,1440,395.37,0.07,37,17.15,3.37,0.57
4264,6,5953,1440,151.09,0.02,29,4.59,3.01,0.36
4279,8,5970,1440,1516.82,0.1,39,-83.28,6.5,0.74
4243,6,5924,1440,294.86,0.07,45,-141.12,6.92,0.37
4322,17,6027,1440,15152.55,0.05,34,7719.21,28.14,0.38
4279,1,5971,1440,2752.68,0.04,45,430.32,12.78,0.58
4269,2,5958,1440,2405,0.1,39,696.17,0.99,0.58
4328,16,6033,1440,103.03,0.07,49,-82.63,2.56,0.55
2961,11,4082,1071,340.7,0.05,21,11.65,27.75,0.76
2917,4,4028,1071,2251.497,0.09,43,308.93,8.99,0.56
2947,6,4066,1071,53.29,0.01,7,-28.88,7.49,0.37
2941,4,4060,1071,107.95,0.04,1,-506.31,8.99,0.59
4270,4,5960,1450,373.2775,0.07,7,-204.93,5.26,0.56
4270,7,5959,1450,3.23,0.06,2,-2.73,0.7,0.81
4270,1,5959,1450,2861.66,0.04,36,-921.68,35,0.81
4284,1,5978,1450,990.67,0.08,9,-365.32,35,0.82
4261,11,5949,1450,1959.92,0.07,16,-374.96,51.94,0.63
4293,8,5990,1450,416.39,0.06,18,119.47,1.99,0.43
4748,6,6621,1580,66.83,0,13,23.16,0.8,0.36
4664,6,6500,1580,294.13,0.01,43,-123.07,6.92,0.37
4623,4,6438,1580,1961.7915,0.05,34,425.75,5.99,0.58
2003,4,2737,758,2514.5125,0.04,46,601.65,4.99,0.57
2004,4,2739,758,2435.5135,0.08,24,315.49,4.2,0.59
2003,4,4107,1079,3988.0895,0.02,38,969.86,4.2,0.59
2972,2,4100,1079,7871.91,0.05,24,541.47,91.05,0.57
2976,10,4108,1079,3400.63,0.08,48,-892.79,46.74,0.56
2266,11,3088,886,5202.896,0.02,22,-715.78,54.12,0.76
2003,15,3082,886,2202.45,0.01,7,-51.28,69.55,0.6
4581,11,6375,1559,12685.544,0.02,45,3985.11,40.19,0.62
4746,5,6618,1622,863.26,0.09,46,229.6,6.15,0.44
4764,7,6644,1622,38.88,0.09,22,-18.57,1.56,0.49
4683,10,6532,1622,3412.08,0.04,46,239.23,26.85,NA
4683,6,6533,1622,1311.68,0.03,31,230.37,17.48,0.36
4764,6,6643,1622,32.69,0,5,-24.43,7.54,0.38
4764,5,6643,1622,4846.68,0.04,42,820.94,13.99,0.69
1891,13,2597,682,157.87,0,46,-115.8,3.97,0.56
1902,3,2608,682,149.7,0.05,26,-132.63,7.78,0.37
1902,4,2745,682,728.127,0.02,41,49.79,4.81,0.58
4051,6,5646,1391,109.86,0.02,24,-63.87,5.17,0.4
4057,9,5656,1391,305.68,0.1,19,128.17,1.39,0.4
4051,4,5647,1391,1426.5125,0.04,19,-175.18,0.99,0.85
4031,16,5613,1391,171.5,0.02,16,-20.41,4.68,0.59
